Data Source,Language,Seed,Person ID/Name,Class,Image ID,Image File
Real_Fake_Data,Turkish,random_seeds_707,person_31,FORGED,4,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/forge/RealFake_person_31_forge_4.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,12,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_12.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,13,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_13.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,15,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_15.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,17,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_17.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,30,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_30.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,34,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_34.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,37,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_37.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_31,TRUE,4,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_31/true/RealFake_person_31_true_4.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,13,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_13.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,18,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_18.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,2,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_2.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,23,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_23.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,24,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_24.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,33,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_33.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,34,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_34.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,36,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_36.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,FORGED,9,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/forge/RealFake_person_32_forge_9.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,16,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_16.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,19,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_19.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,2,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_2.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,23,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_23.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,26,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_26.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,27,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_27.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,35,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_35.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,38,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_38.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_32,TRUE,8,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_32/true/RealFake_person_32_true_8.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,14,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_14.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,15,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_15.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,2,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_2.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,22,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_22.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,23,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_23.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,3,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_3.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,30,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_30.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,37,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_37.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,39,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_39.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,4,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_4.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,FORGED,8,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/forge/RealFake_person_33_forge_8.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,11,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_11.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,22,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_22.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,26,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_26.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,27,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_27.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,31,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_31.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,36,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_36.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,37,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_37.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,39,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_39.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,40,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_40.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,7,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_7.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,8,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_8.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_33,TRUE,9,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_33/true/RealFake_person_33_true_9.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,10,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_10.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,11,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_11.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,12,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_12.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,13,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_13.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,14,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_14.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,17,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_17.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,30,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_30.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,31,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_31.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,34,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_34.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,36,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_36.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,38,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_38.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,FORGED,5,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/forge/RealFake_person_35_forge_5.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,11,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_11.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,21,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_21.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,24,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_24.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,26,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_26.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,3,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_3.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,34,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_34.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,35,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_35.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,36,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_36.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,38,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_38.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_35,TRUE,5,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_35/true/RealFake_person_35_true_5.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,12,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_12.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,13,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_13.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,15,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_15.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,19,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_19.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,22,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_22.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,24,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_24.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,FORGED,33,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/forge/RealFake_person_36_forge_33.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,11,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_11.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,14,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_14.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,15,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_15.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,21,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_21.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,27,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_27.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,29,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_29.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,30,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_30.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,32,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_32.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_36,TRUE,4,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_36/true/RealFake_person_36_true_4.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,10,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_10.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,11,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_11.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,15,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_15.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,18,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_18.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,2,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_2.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,22,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_22.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,23,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_23.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,33,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_33.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,36,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_36.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,5,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_5.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,7,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_7.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,FORGED,8,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/forge/RealFake_person_37_forge_8.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_1.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,10,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_10.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,17,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_17.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,2,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_2.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,20,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_20.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,26,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_26.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,27,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_27.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,28,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_28.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,3,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_3.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,30,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_30.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,33,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_33.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,34,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_34.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_37,TRUE,8,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_37/true/RealFake_person_37_true_8.jpeg
Real_Fake_Data,Turkish,random_seeds_707,person_38,FORGED,1,../preprocessing/preprocessed_dataset/sampled/Real_Fake_Data_Sampled/random_seeds_707/person_38/forge/RealFake_person_38_forge_1.jpeg
